FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:013 SL:219
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:025 SL:219
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:043 SL:219
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:055 SL:219
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:073 SL:219
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:085 SL:219
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:103 SL:219
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:115 SL:219
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:133 SL:219
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:145 SL:219
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:163 SL:219
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:175 SL:219
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:193 SL:219
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:205 SL:219
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:223 SL:219
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:235 SL:219
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:253 SL:219
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:265 SL:219
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:283 SL:219
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:295 SL:219
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:313 SL:219
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:325 SL:219
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:002 SL:220
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:014 SL:220
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:032 SL:220
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:044 SL:220
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:062 SL:220
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:074 SL:220
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:092 SL:220
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:104 SL:220
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:122 SL:220
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:134 SL:220
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:152 SL:220
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:164 SL:220
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:182 SL:220
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:194 SL:220
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:212 SL:220
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:224 SL:220
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:242 SL:220
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:254 SL:220
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:272 SL:220
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:284 SL:220
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:302 SL:220
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:314 SL:220
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:332 SL:220
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:003 SL:221
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:021 SL:221
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:033 SL:221
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:051 SL:221
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:063 SL:221
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:081 SL:221
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:093 SL:221
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:111 SL:221
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:123 SL:221
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:141 SL:221
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:153 SL:221
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:171 SL:221
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:183 SL:221
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:201 SL:221
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:213 SL:221
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:231 SL:221
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:243 SL:221
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:261 SL:221
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:273 SL:221
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:291 SL:221
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:303 SL:221
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:321 SL:221
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:333 SL:221
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:010 SL:222
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:022 SL:222
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:040 SL:222
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:052 SL:222
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:070 SL:222
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:082 SL:222
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:100 SL:222
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:112 SL:222
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:130 SL:222
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:142 SL:222
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:160 SL:222
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:172 SL:222
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:190 SL:222
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:202 SL:222
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:220 SL:222
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:232 SL:222
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:250 SL:222
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:262 SL:222
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:280 SL:222
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:292 SL:222
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:310 SL:222
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:322 SL:222
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:340 SL:222
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:011 SL:223
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:029 SL:223
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:041 SL:223
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:059 SL:223
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:071 SL:223
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:089 SL:223
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:101 SL:223
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:119 SL:223
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:131 SL:223
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:149 SL:223
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:161 SL:223
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:179 SL:223
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:191 SL:223
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:209 SL:223
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:221 SL:223
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:239 SL:223
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:251 SL:223
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:269 SL:223
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:281 SL:223
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:299 SL:223
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:311 SL:223
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:329 SL:223
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:000 SL:224
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:018 SL:224
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:030 SL:224
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:048 SL:224
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:060 SL:224
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:078 SL:224
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:090 SL:224
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:108 SL:224
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:120 SL:224
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:138 SL:224
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:150 SL:224
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:168 SL:224
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:180 SL:224
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:198 SL:224
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:210 SL:224
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:228 SL:224
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:240 SL:224
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:258 SL:224
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:270 SL:224
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:288 SL:224
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:300 SL:224
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:318 SL:224
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:330 SL:224
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:007 SL:225
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:019 SL:225
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:037 SL:225
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:049 SL:225
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:067 SL:225
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:079 SL:225
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:097 SL:225
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:109 SL:225
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:127 SL:225
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:139 SL:225
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:157 SL:225
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:169 SL:225
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:187 SL:225
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:199 SL:225
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:217 SL:225
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:229 SL:225
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:247 SL:225
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:259 SL:225
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:277 SL:225
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:289 SL:225
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:307 SL:225
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:319 SL:225
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:337 SL:225
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:008 SL:226
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:026 SL:226
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:038 SL:226
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:056 SL:226
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:068 SL:226
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:086 SL:226
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:098 SL:226
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:116 SL:226
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:128 SL:226
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:146 SL:226
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:158 SL:226
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:176 SL:226
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:188 SL:226
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:206 SL:226
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:218 SL:226
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:236 SL:226
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:248 SL:226
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:266 SL:226
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:278 SL:226
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:296 SL:226
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:308 SL:226
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:326 SL:226
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:338 SL:226
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:015 SL:227
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:027 SL:227
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:045 SL:227
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:057 SL:227
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:075 SL:227
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:087 SL:227
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:105 SL:227
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:117 SL:227
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:135 SL:227
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:147 SL:227
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:165 SL:227
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:177 SL:227
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:195 SL:227
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:207 SL:227
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:225 SL:227
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:237 SL:227
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:255 SL:227
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:267 SL:227
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:285 SL:227
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:297 SL:227
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:315 SL:227
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:327 SL:227
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:004 SL:228
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:016 SL:228
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:034 SL:228
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:046 SL:228
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:064 SL:228
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:076 SL:228
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:094 SL:228
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:106 SL:228
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:124 SL:228
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:136 SL:228
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:154 SL:228
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:166 SL:228
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:184 SL:228
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:196 SL:228
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:214 SL:228
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:226 SL:228
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:244 SL:228
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:256 SL:228
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:274 SL:228
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:286 SL:228
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:304 SL:228
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:316 SL:228
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:334 SL:228
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:005 SL:229
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:023 SL:229
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:035 SL:229
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:053 SL:229
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:065 SL:229
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:083 SL:229
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:095 SL:229
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:113 SL:229
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:125 SL:229
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:143 SL:229
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:155 SL:229
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:173 SL:229
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:185 SL:229
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:203 SL:229
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:215 SL:229
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:233 SL:229
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:245 SL:229
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:263 SL:229
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:275 SL:229
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:293 SL:229
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:305 SL:229
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:323 SL:229
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:335 SL:229
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:012 SL:230
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:024 SL:230
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:042 SL:230
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:054 SL:230
FF12  10 FB     BPL $FF0F                       A:00 X:00 Y:00 P:26 SP:FD CYC:072 SL:230
FF0F  AD 02 20  LDA $2002 = 00                  A:00 X:00 Y:00 P:26 SP:FD CYC:084 SL:230
